Typeklasse	Hoofdtype	Vegcode	HoofdLogical	Druk	Milieudruk	Rang	Categorie
(Half-)natuurlijke graslanden	rbbhfl	rbbhfl	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	rbbhfl	rbbhfl	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
(Half-)natuurlijke graslanden	rbbhfl	rbbhfl	TRUE	Druk9.2	9.2 Licht en straling	NA	P
(Half-)natuurlijke graslanden	rbbhfl	rbbhfl	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	2	H
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	4	M
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	7	L
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	1	H
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	8	L
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk4.1	4.1 Verzuring via de lucht	9	L
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk5.1	5.1 Verdroging via het grondwater	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	5	M
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	3	M
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	6	L
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	5	M
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk9.2	9.2 Licht en straling	NA	P
(Half-)natuurlijke graslanden	rbbkam	rbbkam	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk101	101 Klimaatverandering in droge perioden	8	L
Moerassen	rbbmc	rbbmc	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Moerassen	rbbmc	rbbmc	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk14	14 Verlies van aquatische connectiviteit	7	L
Moerassen	rbbmc	rbbmc	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	5	L
Moerassen	rbbmc	rbbmc	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	8	L
Moerassen	rbbmc	rbbmc	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	7	L
Moerassen	rbbmc	rbbmc	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	6	L
Moerassen	rbbmc	rbbmc	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	P
Moerassen	rbbmc	rbbmc	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Moerassen	rbbmc	rbbmc	TRUE	Druk5.2	5.2 Vernatting via het grondwater	2	H
Moerassen	rbbmc	rbbmc	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	8	L
Moerassen	rbbmc	rbbmc	TRUE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	3	M
Moerassen	rbbmc	rbbmc	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	7	L
Moerassen	rbbmc	rbbmc	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Moerassen	rbbmc	rbbmc	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	7	L
Moerassen	rbbmc	rbbmc	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	7	L
Moerassen	rbbmc	rbbmc	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	rbbmc	rbbmc	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Moerassen	rbbmc	rbbmc	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Moerassen	rbbmc	rbbmc	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk101	101 Klimaatverandering in droge perioden	7	L
Moerassen	rbbmr	rbbmr	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	3	M
Moerassen	rbbmr	rbbmr	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk14	14 Verlies van aquatische connectiviteit	6	L
Moerassen	rbbmr	rbbmr	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	2	M
Moerassen	rbbmr	rbbmr	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	7	L
Moerassen	rbbmr	rbbmr	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	6	L
Moerassen	rbbmr	rbbmr	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	4	M
Moerassen	rbbmr	rbbmr	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	L
Moerassen	rbbmr	rbbmr	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Moerassen	rbbmr	rbbmr	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	7	L
Moerassen	rbbmr	rbbmr	TRUE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	6	L
Moerassen	rbbmr	rbbmr	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Moerassen	rbbmr	rbbmr	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	6	L
Moerassen	rbbmr	rbbmr	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	6	L
Moerassen	rbbmr	rbbmr	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	rbbmr	rbbmr	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Moerassen	rbbmr	rbbmr	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Moerassen	rbbmr	rbbmr	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	rbbms	rbbms	TRUE	Druk101	101 Klimaatverandering in droge perioden	10	L
Moerassen	rbbms	rbbms	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	6	M
Moerassen	rbbms	rbbms	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbms	rbbms	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	rbbms	rbbms	TRUE	Druk14	14 Verlies van aquatische connectiviteit	10	L
Moerassen	rbbms	rbbms	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	4	M
Moerassen	rbbms	rbbms	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	7	M
Moerassen	rbbms	rbbms	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	8	L
Moerassen	rbbms	rbbms	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	H
Moerassen	rbbms	rbbms	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
Moerassen	rbbms	rbbms	TRUE	Druk4.1	4.1 Verzuring via de lucht	9	L
Moerassen	rbbms	rbbms	TRUE	Druk4.2	4.2 Verzuring via het grondwater	9	L
Moerassen	rbbms	rbbms	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	P
Moerassen	rbbms	rbbms	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Moerassen	rbbms	rbbms	TRUE	Druk5.2	5.2 Vernatting via het grondwater	9	L
Moerassen	rbbms	rbbms	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	3	H
Moerassen	rbbms	rbbms	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	rbbms	rbbms	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	rbbms	rbbms	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	9	L
Moerassen	rbbms	rbbms	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	10	L
Moerassen	rbbms	rbbms	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	9	L
Moerassen	rbbms	rbbms	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	rbbms	rbbms	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Moerassen	rbbms	rbbms	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Moerassen	rbbms	rbbms	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk101	101 Klimaatverandering in droge perioden	7	L
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	7	L
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk4.1	4.1 Verzuring via de lucht	2	H
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk5.1	5.1 Verdroging via het grondwater	5	M
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk5.2	5.2 Vernatting via het grondwater	6	L
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	rbbppm	rbbppm	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	6	M
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk14	14 Verlies van aquatische connectiviteit	4	H
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	5	H
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	6	M
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	6	M
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	H
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	3	H
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	7	L
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	7	L
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Bossen en struwelen	rbbsf	rbbsf	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk101	101 Klimaatverandering in droge perioden	2	L
Heiden	rbbsg	rbbsg	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	2	L
Heiden	rbbsg	rbbsg	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	1	M
Heiden	rbbsg	rbbsg	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	L
Heiden	rbbsg	rbbsg	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Heiden	rbbsg	rbbsg	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	S
Heiden	rbbsg	rbbsg	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Heiden	rbbsm	rbbsm	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	6	L
Heiden	rbbsm	rbbsm	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	6	L
Heiden	rbbsm	rbbsm	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	6	L
Heiden	rbbsm	rbbsm	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	H
Heiden	rbbsm	rbbsm	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	3	M
Heiden	rbbsm	rbbsm	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	P
Heiden	rbbsm	rbbsm	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Heiden	rbbsm	rbbsm	TRUE	Druk5.2	5.2 Vernatting via het grondwater	5	M
Heiden	rbbsm	rbbsm	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Heiden	rbbsm	rbbsm	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Heiden	rbbsm	rbbsm	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Heiden	rbbsm	rbbsm	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Heiden	rbbsm	rbbsm	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	5	M
Bossen en struwelen	rbbso	rbbso	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk14	14 Verlies van aquatische connectiviteit	5	M
Bossen en struwelen	rbbso	rbbso	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	4	H
Bossen en struwelen	rbbso	rbbso	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	4	H
Bossen en struwelen	rbbso	rbbso	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	6	M
Bossen en struwelen	rbbso	rbbso	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	1	H
Bossen en struwelen	rbbso	rbbso	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	3	H
Bossen en struwelen	rbbso	rbbso	TRUE	Druk4.1	4.1 Verzuring via de lucht	5	M
Bossen en struwelen	rbbso	rbbso	TRUE	Druk5.1	5.1 Verdroging via het grondwater	2	H
Bossen en struwelen	rbbso	rbbso	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	7	L
Bossen en struwelen	rbbso	rbbso	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	rbbso	rbbso	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	rbbso	rbbso	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Bossen en struwelen	rbbso	rbbso	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Bossen en struwelen	rbbso	rbbso	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	L
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	3	M
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk4.1	4.1 Verzuring via de lucht	4	L
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk5.1	5.1 Verdroging via het grondwater	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	rbbsp	rbbsp	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
